,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
37448,KQoeETpQ1nBEQ6fVOtFgWQ,Hamptons,"440 S Rampart Blvd, Ste 180",Las Vegas,NV,89145,36.166724,-115.286473,4.0,186,1,"{'WiFi': ""'free'"", 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': False}"", 'Alcohol': ""u'full_bar'"", 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'OutdoorSeating': 'True', 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': True, 'classy': True, 'casual': True}"", 'NoiseLevel': ""'average'"", 'HasTV': 'True', 'GoodForKids': 'False', 'RestaurantsTableService': 'True'}","Restaurants, American (New)","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-14:0'}"
37564,AwqxDqqodPn57LqnoKtwxA,Wings Express,761 S Alma School Rd,Mesa,AZ,85210,33.4009410111,-111.8565704129,3.5,50,1,"{'GoodForKids': 'True', 'BYOBCorkage': ""'yes_free'"", 'Corkage': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsDelivery': 'False', 'Caters': 'True', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True', 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'WiFi': ""u'no'""}","Barbeque, American (New), Restaurants, Food","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}"
37631,Eg_M8eeu9SDEdbP7iUmVbQ,The Porch at Schenley,221 Schenley Dr,Pittsburgh,PA,15213,40.442777,-79.953151,3.5,585,1,"{'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'WiFi': ""u'no'"", 'DriveThru': 'False', 'RestaurantsDelivery': 'False', 'HasTV': 'True', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'GoodForKids': 'True', 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'casual'""}","Restaurants, Soup, Sandwiches, Pizza, Burgers, American (New)","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-21:0'}"
37640,Hpb4Sayep_3Ccd-35ww1hw,Jacksons Restaurant,8402 University Blvd,Coraopolis,PA,15108,40.509103,-80.2244617,3.0,35,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""'full_bar'"", 'WiFi': ""'free'"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'False', 'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'NoiseLevel': ""'quiet'"", 'GoodForKids': 'False', 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True'}","American (New), Restaurants",
37646,fZIrPIK0RBEN2OzwUhi71Q,FORTY2 Supperclub,42 Mowat Avenue,Toronto,ON,M6K 3K4,43.6367328,-79.426169,2.0,18,1,"{'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'False', 'RestaurantsTakeOut': 'False', 'RestaurantsAttire': ""u'dressy'"", 'RestaurantsPriceRange2': '2', 'Caters': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForKids': 'False', 'HasTV': 'False', 'Alcohol': ""u'full_bar'"", 'NoiseLevel': ""u'very_loud'"", 'WiFi': ""u'no'""}","American (New), Restaurants, Canadian (New), Seafood",
37720,S3LjIC8u9lhI54OrmhFi6w,Parkway House Family Restaurant,3770 Concord Pkwy S,Concord,NC,28027,35.3693039,-80.666526,3.5,34,1,"{'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'OutdoorSeating': 'False', 'BikeParking': 'True', 'RestaurantsTableService': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'Caters': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}""}","Restaurants, American (New)",
37733,gpaseUoOfgPRzfekQVN6Vw,Mario's,6031 Royalton Rd,North Royalton,OH,44133,41.3130958,-81.7274262,3.0,27,1,"{'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': True, 'live': False, 'video': False, 'karaoke': False}"", 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'True', 'Caters': 'True', 'RestaurantsDelivery': 'False', 'WheelchairAccessible': 'True', 'RestaurantsTableService': 'True', 'CoatCheck': 'False', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'HappyHour': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'Smoking': ""u'outdoor'"", 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'Alcohol': ""u'full_bar'"", 'BikeParking': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'free'""}","Italian, Restaurants, Bars, Nightlife, American (New)","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '12:0-21:0'}"
37775,ZRXL5kBWxRcGmgImzKq4QQ,Scorchers Casual Eatery & Draft House,5039 Westlawn Rd,Cleveland,OH,44128,41.4231811,-81.5096736,3.0,14,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'True', 'NoiseLevel': ""u'loud'"", 'CoatCheck': 'False', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'False', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'False', 'Caters': 'False', 'RestaurantsDelivery': 'False', 'WiFi': ""'no'"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'GoodForDancing': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'True', 'HappyHour': 'True'}","Food, Restaurants, Nightlife, Bars, American (New)",
37787,iFCz-xI7CV98fcaB4Chh3g,The Black Sheep,8680 W Warm Springs Rd,Las Vegas,NV,89148,36.0560801,-115.2808739,4.5,344,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'Caters': 'False', 'CoatCheck': 'False', 'GoodForDancing': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}"", 'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': True, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Music': ""{'dj': False, 'background_music': True, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'OutdoorSeating': 'False', 'RestaurantsReservations': 'True', 'HappyHour': 'True', 'RestaurantsTableService': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""'no'"", 'HasTV': 'False', 'Smoking': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True'}","Nightlife, Wine Bars, Restaurants, Cocktail Bars, American (New), Bars","{'Monday': '0:0-0:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-22:0'}"
37842,Cly7wJhbXIDID_quND01_w,Flower Child,1007 South Rampart Blvd,Las Vegas,NV,89145,36.1606177,-115.2923743,4.5,289,1,"{'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'Alcohol': ""'beer_and_wine'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': False}"", 'WiFi': ""'free'"", 'Caters': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'NoiseLevel': ""'average'"", 'RestaurantsTableService': 'False'}","Vegetarian, Salad, American (New), Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}"
37870,TLMysu1mWiLEslCBon5W1g,Sidecar,577 College Street,Toronto,ON,M6G 1B2,43.6552003,-79.4130828,4.0,232,1,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsTableService': 'True', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'RestaurantsTakeOut': 'False', 'RestaurantsDelivery': 'False', 'GoodForKids': 'False', 'HasTV': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True', 'WiFi': ""u'no'"", 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '3', 'OutdoorSeating': 'True'}","Lounges, Modern European, American (New), Canadian (New), Italian, Restaurants, Nightlife, Bars","{'Monday': '17:0-2:0', 'Tuesday': '17:0-2:0', 'Wednesday': '17:0-2:0', 'Thursday': '17:0-2:0', 'Friday': '17:0-2:0', 'Saturday': '17:0-2:0', 'Sunday': '17:0-2:0'}"
37871,dThrFTK_bqo1woPvUgY70g,Pomelo,"7100 N 12th St, Bldg One",Phoenix,AZ,85020,33.5402485919,-112.0566335651,4.0,269,1,"{'WiFi': ""u'free'"", 'HappyHour': 'True', 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'Caters': 'True', 'Alcohol': ""u'full_bar'"", 'GoodForDancing': 'False', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsDelivery': 'False', 'RestaurantsTableService': 'True', 'RestaurantsReservations': 'True', 'DogsAllowed': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': False}"", 'RestaurantsAttire': ""'casual'"", 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True'}","Bars, American (New), Restaurants, Cocktail Bars, Pizza, Italian, Breakfast & Brunch, Nightlife","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-21:0'}"
38071,pu7maVMRHbIUv2x3B_xMHQ,Rico's American Grill,7677 N 16th St,Phoenix,AZ,85020,33.547917,-112.047124,3.0,170,1,"{'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'full_bar'"", 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'GoodForKids': 'True', 'DriveThru': 'False', 'BusinessAcceptsCreditCards': 'True'}","American (New), Breakfast & Brunch, Sandwiches, Nightlife, Burgers, Bars, Restaurants, American (Traditional), Salad","{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-22:0'}"
38135,sRqEkekhVMhXVY-05TzVww,B Spot,18066 Royalton Rd,Strongsville,OH,44136,41.314329,-81.828073,3.5,271,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'DriveThru': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Caters': 'False', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'BikeParking': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'False', 'HasTV': 'True', 'RestaurantsTableService': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2'}","Restaurants, American (New), Salad, Burgers","{'Monday': '11:30-21:30', 'Tuesday': '11:30-21:30', 'Wednesday': '11:30-21:30', 'Thursday': '11:30-21:30', 'Friday': '11:30-22:30', 'Saturday': '11:30-22:30', 'Sunday': '11:30-21:0'}"
38174,lPflTT3i1rLsLKBp4ax7_g,Birt's Bistro,16752 N Greasewood St,Surprise,AZ,85378,33.6362398,-112.3304254,4.0,42,1,"{'Alcohol': ""u'full_bar'"", 'Caters': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsBitcoin': 'False', 'BikeParking': 'True', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}""}","Books, Mags, Music & Video, Used Bookstore, Shopping, Local Services, Bookstores, Community Service/Non-Profit, American (New), Event Planning & Services, Bistros, Caterers, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-19:0', 'Saturday': '7:0-19:0', 'Sunday': '7:0-15:0'}"
38202,b-RSw4G3HJvGfwvRLzuLPw,SUGARCANE Raw Bar Grill,3355 Las Vegas Blvd S,Las Vegas,NV,89109,36.121179,-115.169653,4.0,386,1,"{'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'free'"", 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': False}"", 'Smoking': ""u'no'"", 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '3', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"", 'HasTV': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}"", 'CoatCheck': 'False', 'BikeParking': 'False', 'OutdoorSeating': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'GoodForDancing': 'False', 'NoiseLevel': ""u'average'"", 'HappyHour': 'True', 'RestaurantsTableService': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'RestaurantsDelivery': 'False'}","Nightlife, Bars, Coffee & Tea, Tapas/Small Plates, Wine Bars, American (Traditional), Cocktail Bars, American (New), Tapas Bars, Desserts, Food, Restaurants","{'Monday': '10:0-1:0', 'Tuesday': '10:0-1:0', 'Wednesday': '10:0-1:0', 'Thursday': '10:0-1:0', 'Friday': '10:0-2:0', 'Saturday': '10:0-2:0', 'Sunday': '10:0-1:0'}"
38284,XUw8v38VCVn1upZxv1_FQw,Levilla Restaurant,"1851 Sirocco Drive SW, Suite 404",Calgary,AB,T3H 4R5,51.0380023161,-114.1707829365,3.5,29,1,"{'HasTV': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '3', 'RestaurantsTakeOut': 'True', 'Alcohol': ""'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'NoiseLevel': ""u'average'"", 'Caters': 'False', 'BikeParking': 'True', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'False', 'WiFi': ""u'no'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}""}","Seafood, Steakhouses, Restaurants, American (New), Canadian (New)","{'Monday': '16:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '16:30-22:0', 'Sunday': '16:30-21:0'}"
